time,page 
0,34.462405729821796 
10,66.79466313026015 
20,30.15870477119549 
30,62.391899565057166 
40,84.84106049552544 
50,139.82887909426717 
60,171.35787709602369 
70,780.6431190182788 
80,1542.112843149138 
90,2142.5805802774894 
100,2579.7189836920443 
110,2328.729938351492 
120,2286.4502313771313 
130,2593.58109843579 
140,2563.924822256238 
150,2431.9694672765386 
160,2355.243681314162 
170,2447.600786295104 
180,2053.992656925051 
190,2071.5765486890464 
200,2048.694066328621 
210,2046.9042058830837 
220,1970.1390470194387 
230,1937.904395011827 
240,2026.9558090374414 
250,2005.2961995314727 
260,1896.0308294863796 
270,1840.000437376755 
280,1772.4125147054247 
290,1828.464380285702 
300,1803.5185761956282 
310,1879.560727180955 
320,1750.0976956821394 
330,1847.4275182800543 
340,1212.8924060555012 
350,1290.1637063784012 
360,1185.292935225154 
370,760.7371617567965 
380,48.12231617541225 
390,59.11189864627967 
400,36.48499986248863 
410,8440.677369410862 
