time,freemem@tsung_controller@ip-172-31-29-214 
0,3523.45703125 
10,3523.45703125 
20,3523.45703125 
30,3523.45703125 
40,3523.45703125 
50,3523.45703125 
60,3523.45703125 
70,3523.45703125 
80,3523.45703125 
90,3523.45703125 
100,3523.45703125 
110,3523.45703125 
120,3523.45703125 
130,3523.45703125 
140,3523.45703125 
150,3523.45703125 
160,3523.45703125 
170,3523.45703125 
180,3523.45703125 
190,3523.45703125 
200,3523.45703125 
210,3523.45703125 
220,3523.45703125 
230,3523.45703125 
240,3523.45703125 
250,3523.45703125 
260,3523.45703125 
270,3523.45703125 
280,3523.45703125 
290,3523.45703125 
300,3523.45703125 
310,3523.45703125 
320,3523.45703125 
330,3523.45703125 
340,3523.45703125 
350,3523.45703125 
360,3523.45703125 
370,3523.45703125 
380,3523.45703125 
390,3523.45703125 
400,3523.45703125 
410,3523.45703125 
