time,session 
30,35174.124 
40,35174.124 
50,35174.124 
60,35174.124 
70,35410.76 
80,80175.845 
90,80175.845 
100,80175.845 
110,80175.845 
120,80447.911 
130,80447.911 
140,80447.911 
150,80447.911 
160,80721.767 
170,80887.88 
180,80994.329 
190,80994.329 
200,80994.329 
210,81664.094 
220,82425.02 
230,145232.431 
240,145232.431 
250,145232.431 
260,145232.431 
270,145232.431 
280,145232.431 
290,145232.431 
300,145232.431 
310,145232.431 
320,145232.431 
330,145232.431 
340,145232.431 
350,145232.431 
360,145232.431 
370,145232.431 
380,151624.182 
390,151624.182 
400,151624.182 
410,151624.182 
