time,size_sent,size_rcv 
0,76.07109375,75.62421875 
10,171.2953125,169.51015625 
20,269.82109375,268.09921875 
30,452.4734375,457.47109375 
40,675.97265625,683.99375 
50,893.371875,903.34921875 
60,1133.4921875,1148.85 
70,1437.97734375,1488.9140625 
80,1800.40546875,1856.625 
90,2213.32265625,2273.94296875 
100,2688.76328125,2765.90546875 
110,3176.440625,3256.74375 
120,3730.10546875,3814.72421875 
130,4295.340625,4382.41640625 
140,4885.2,4983.3203125 
150,5515.10703125,5627.88515625 
160,6254.990625,6391.23359375 
170,7033.01796875,7171.56796875 
180,7843.03125,7978.921875 
190,8679.55,8845.8078125 
200,9572.32265625,9704.28984375 
210,10442.30546875,10575.71953125 
220,11344.85859375,11420.47109375 
230,12191.309375,12279.41640625 
240,13198.35546875,13227.45859375 
250,14245.15234375,14186.7265625 
260,15284.02109375,15146.15234375 
270,16289.4125,16095.959375 
280,17321.2796875,17067.34921875 
290,18345.2171875,17969.83125 
300,19453.39609375,18939.3859375 
310,20545.5984375,19897.65546875 
320,21684.4640625,20939.10234375 
330,22494.5328125,21920.06640625 
340,23217.41484375,22683.759375 
350,23884.37578125,23453.05703125 
360,24404.796875,23891.2625 
370,24775.2421875,24173.08671875 
380,25143.3546875,24429.80625 
390,25507.80234375,24721.621875 
400,25783.7359375,24831.68984375 
410,25870.45234375,24843.54921875 
