time,session 
30,35117.311 
40,35295.66 
50,35418.859 
60,35438.319 
70,35438.319 
80,80295.45 
90,80295.45 
100,80295.45 
110,80295.45 
120,80295.45 
130,80342.793 
140,80342.793 
150,80342.793 
160,80389.327 
170,80389.327 
180,80389.327 
190,80389.327 
200,80389.327 
210,80389.327 
220,80389.327 
230,80413.902 
240,80577.016 
250,80577.016 
260,80577.016 
270,80577.016 
280,80577.016 
290,80577.016 
300,80600.676 
310,81315.605 
320,82396.087 
330,82656.066 
340,82656.066 
350,82656.066 
360,82656.066 
370,82656.066 
