time,connect,request 
0,9.7,18.7 
10,10.9,22 
20,9.6,18.9 
30,10.2,27.2 
40,14,39.6 
50,14.8,40.5 
60,18.3,47.3 
70,24.1,58.1 
80,25.8,63.1 
90,28.6,76.4 
100,29.4,78.4 
110,34.4,87.2 
120,33.5,89 
130,37.7,98.4 
140,39.3,102.5 
150,47,121.3 
160,48.5,121.9 
170,48.5,124.4 
180,48.7,126.9 
190,51.6,142.3 
200,51.9,139.2 
210,60.3,157.1 
220,61.7,155.9 
230,58.1,154.7 
240,69.8,179.2 
250,63.3,169.8 
260,70,185.4 
270,73.4,193.3 
280,79.6,206.6 
290,74.5,200.7 
300,79.2,202.6 
310,83.4,197.3 
320,81.8,211.8 
330,36.4,156.6 
340,25.5,112.7 
350,28.5,110.8 
360,28.1,84.5 
370,26.4,54.4 
