time,200,302 
0,10,9 
10,26,21 
20,40,33 
30,56,47 
40,68,52 
50,88,66 
60,118,83 
70,166,113 
80,214,144 
90,270,174 
100,332,211 
110,393,247 
120,494,302 
130,573,343 
140,643,382 
150,725,436 
160,764,450 
170,825,471 
180,890,486 
190,916,502 
200,934,520 
210,946,532 
220,979,565 
230,1002,588 
240,1019,605 
250,1044,630 
258,1048,634 
