time,freemem@tsung_controller@ip-172-31-28-236 
0,3517.29296875 
10,3518.640625 
20,3519.48046875 
30,3519.48046875 
40,3519.48046875 
50,3519.48046875 
60,3519.48046875 
70,3519.48046875 
80,3519.48046875 
90,3519.48046875 
100,3519.48046875 
110,3519.48046875 
120,3519.48046875 
130,3519.48046875 
140,3519.48046875 
150,3519.48046875 
160,3519.48046875 
170,3519.48046875 
180,3519.48046875 
190,3519.48046875 
200,3519.48046875 
210,3519.48046875 
220,3519.48046875 
230,3519.48046875 
240,3519.48046875 
250,3519.48046875 
258,3519.48046875 
