time,page 
0,20.161253639617442 
10,17.32987170782641 
20,17.57248670092445 
30,15.531783131297393 
40,14.223317283953135 
50,17.36248336550057 
60,14.471768087943534 
70,15.948722145446773 
80,16.920752545540914 
90,16.148005323366394 
100,15.184185022832319 
110,13.714390340155594 
120,14.268877639482627 
130,15.522591903256405 
140,17.270072862891656 
150,16.168035318870803 
160,13.283168034454361 
170,8.286710670170187 
180,72.69478018950193 
190,6.95230222558166 
200,2.5614492835304716 
210,1.9300277415968234 
220,2.61885874911994 
230,2.0120752963320343 
240,2.6798461209244664 
250,2.4548947024261554 
258,0.9515558312574197 
