time,freemem@tsung_controller@ip-172-31-28-236 
0,3521.0546875 
10,3521.0546875 
20,3521.0546875 
30,3521.0546875 
40,3521.0546875 
50,3521.0546875 
60,3520.765625 
70,3520.41015625 
80,3519.5703125 
90,3518.59765625 
100,3518.34765625 
110,3517.7265625 
120,3516.265625 
130,3515.44921875 
140,3513.65234375 
150,3513.3828125 
160,3512.140625 
170,3512.140625 
180,3512.046875 
190,3511.09765625 
200,3511.09765625 
210,3510.9921875 
220,3510.9921875 
230,3510.9921875 
240,3510.9921875 
250,3510.9921875 
254,3510.9921875 
