time,freemem@tsung_controller@ip-172-31-28-236 
0,3521.0546875 
10,3522.05078125 
20,3522.05078125 
30,3522.05078125 
40,3522.05078125 
50,3522.05078125 
60,3522.05078125 
70,3522.05078125 
80,3522.05078125 
90,3522.05078125 
100,3522.05078125 
110,3522.05078125 
120,3522.05078125 
130,3522.05078125 
140,3522.05078125 
150,3522.05078125 
160,3522.05078125 
170,3522.05078125 
180,3522.05078125 
190,3522.05078125 
200,3522.05078125 
210,3522.05078125 
220,3522.05078125 
230,3522.05078125 
240,3522.05078125 
250,3522.05078125 
254,3522.05078125 
