time,size_sent,size_rcv 
0,9.31484375,9.22421875 
10,16.68515625,16.5421875 
20,22.6734375,22.36328125 
30,41.57265625,40.93671875 
40,56.55625,55.8703125 
50,82.909375,82.5359375 
60,105.67734375,104.88359375 
70,127.03046875,126.015625 
80,175.10859375,174.43984375 
90,224.9109375,223.82734375 
100,280.40546875,277.9984375 
110,333.396875,331.40546875 
120,384.015625,381.45 
130,438.72890625,435.665625 
140,500.87890625,497.14140625 
150,599.2390625,595.78671875 
160,636.0578125,632.2796875 
170,686.759375,682.47109375 
180,757.0640625,751.690625 
190,797.22109375,791.0546875 
200,821.6203125,814.759375 
210,847.5453125,840.04375 
220,860.4734375,852.6875 
230,876.634375,868.4890625 
240,910.59453125,901.67578125 
250,955.97734375,939.76328125 
254,973.803125,947.46328125 
