time,session 
30,0.9998453317869398 
40,0.94461094636858 
50,4.587067711240664 
60,2.6220209781766033 
70,1.1962496603962973 
80,2.8177300951095527 
90,3.3115413080176523 
100,32457.92298172134 
110,33685.01310076943 
120,33008.97509559391 
130,30833.127527838136 
140,2.829063310503824 
150,31633.533671613837 
160,32547.13322973598 
170,35010.53289309434 
180,33881.23266093078 
190,29824.382582674316 
200,5.175065244416292 
210,3.178919604862329 
220,4.007492987630198 
230,3.7256678517268464 
240,6.708352203847107 
250,3.4056458167451544 
258,2.7053056550964634 
