time,size_sent,size_rcv 
0,10.7,10.72109375 
10,19.71796875,19.740625 
20,30.85546875,30.76875 
30,57.659375,58.4171875 
40,105.084375,106.7125 
50,145.378125,148.56484375 
60,229.9890625,224.10390625 
70,324.44375,330.65625 
80,440.6375,422.203125 
90,542.15078125,501.190625 
100,653.3296875,605.4828125 
110,805.4140625,730.046875 
120,974.675,870.58671875 
130,1236.97265625,1003.63359375 
140,1463.184375,1167.51484375 
150,1685.35546875,1323.43046875 
160,1934.0421875,1523.0421875 
170,2154.46171875,1733.709375 
180,2397.825,1988.7703125 
190,2747.0625,2253.578125 
200,3057.1171875,2556.58828125 
210,3394.8375,2881.975 
220,3722.9765625,3265.63046875 
230,4049.5,3631.0765625 
240,4426.19453125,4000.321875 
250,4721.50234375,4334.17734375 
260,5042.321875,4677.49296875 
270,5361.81796875,5013.79140625 
280,5575.765625,5207.44296875 
290,5752.928125,5429.1828125 
300,5948.08125,5656.78671875 
310,6113.9171875,5867.85859375 
320,6195.89375,5982.7953125 
330,6243.00234375,6025.3609375 
340,6276.36328125,6055.996875 
