time,connect,request 
0,1.371,10.21 
10,1.371,10.21 
20,1.355,6.595 
30,1.242,6.595 
40,1.23,6.595 
50,1.23,6.595 
60,1.23,6.595 
70,1.187,6.595 
80,1.187,6.595 
90,1.187,6.595 
100,1.187,6.595 
110,1.163,0.804 
120,1.163,0.804 
130,1.163,0.792 
140,1.141,0.791 
150,1.141,0.791 
160,1.141,0.791 
170,1.141,0.791 
180,1.141,0.791 
190,1.141,0.789 
200,1.141,0.789 
210,1.14,0.788 
220,1.14,0.78 
230,1.14,0.776 
240,1.114,0.776 
250,1.114,0.775 
260,1.114,0.775 
270,1.114,0.775 
280,1.114,0.775 
290,1.114,0.775 
300,1.114,0.775 
310,1.114,0.775 
320,1.114,0.775 
330,1.114,0.775 
340,1.114,0.775 
