time,session 
30,36587.702 
40,36587.702 
50,36587.702 
60,40677.32 
70,43864.923 
80,43886.236 
90,91683.159 
100,101762.642 
110,103061.39 
120,111763.309 
130,111763.309 
140,123064.971 
150,132100.36 
160,134251.456 
170,134251.456 
180,138012.666 
190,138012.666 
200,138012.666 
210,138012.666 
220,139792.024 
230,139792.024 
240,153518.448 
250,153518.448 
260,159687.019 
270,159687.019 
280,167970.437 
290,167970.437 
300,180098.392 
310,187574.199 
320,187574.199 
330,187574.199 
340,187574.199 
