time,freemem@tsung_controller@ip-172-31-23-21 
0,3520.50390625 
10,3521.6328125 
20,3521.69921875 
30,3521.69921875 
40,3521.69921875 
50,3521.69921875 
60,3521.69921875 
70,3521.69921875 
80,3521.69921875 
90,3521.69921875 
100,3521.69921875 
110,3521.69921875 
120,3521.69921875 
130,3521.69921875 
140,3521.69921875 
150,3521.69921875 
160,3521.69921875 
170,3521.69921875 
180,3521.69921875 
190,3521.69921875 
200,3521.69921875 
210,3521.69921875 
220,3521.69921875 
230,3521.69921875 
240,3521.69921875 
250,3521.69921875 
260,3521.69921875 
270,3521.69921875 
280,3521.69921875 
290,3521.69921875 
300,3521.69921875 
310,3521.69921875 
320,3521.69921875 
330,3521.69921875 
340,3521.69921875 
