time,cpu@tsung_controller@ip-172-31-19-35 
0,5.789487159792098 
10,0.9054325955734407 
20,2.9263370332996974 
30,0.4036326942482341 
40,1.5120967741935485 
50,1.9191919191919191 
60,3.6072144288577155 
70,2.716297786720322 
80,2.8282828282828283 
90,2.935222672064777 
100,2.7439024390243905 
110,3.1762295081967213 
120,3.696098562628337 
130,4.791029561671763 
140,5.252525252525253 
150,5.84016393442623 
160,4.094165813715456 
170,4.008221993833504 
180,6.680369989722508 
190,4.149377593360995 
200,4.248704663212435 
210,4.253112033195021 
220,4.781704781704782 
230,5.366357069143446 
240,6.0887512899896805 
250,7.820646506777893 
260,7.120743034055728 
270,7.881269191402252 
280,7.991803278688526 
290,6.60377358490566 
300,6.210526315789474 
310,5.9071729957805905 
320,8.324552160168599 
330,5.302226935312832 
340,2.383419689119171 
350,2.1649484536082473 
360,1.9467213114754098 
370,1.3265306122448979 
380,0.9211873080859775 
390,1.325178389398573 
400,1.2195121951219512 
410,5.210420841683367 
420,2.1021021021021022 
430,0.30060120240480964 
440,0.40040040040040037 
450,4.595404595404595 
