time,connect,request 
0,0.792,10.245 
10,0.744,6.616 
20,0.741,6.49 
30,0.702,6.49 
40,0.702,6.49 
50,0.702,6.472 
60,0.702,6.472 
70,0.702,6.472 
80,0.702,5.905 
90,0.588,5.905 
100,0.588,5.905 
110,0.588,5.237 
120,0.588,5.237 
130,0.576,5.237 
140,0.576,5.237 
150,0.576,5.237 
160,0.576,5.237 
170,0.576,5.237 
180,0.576,5.237 
190,0.576,5.237 
200,0.576,5.237 
210,0.576,5.237 
220,0.576,5.237 
230,0.576,5.237 
240,0.576,5.237 
250,0.576,5.237 
260,0.576,5.237 
270,0.576,5.237 
280,0.576,5.237 
290,0.576,5.237 
300,0.56,5.237 
310,0.56,0.363 
320,0.56,0.363 
330,0.56,0.363 
340,0.56,0.363 
350,0.548,0.363 
360,0.548,0.363 
370,0.548,0.363 
380,0.548,0.363 
390,0.548,0.363 
400,0.548,0.363 
405,0.548,0.363 
