time,connect,request 
0,25.319,149.959 
10,25.319,149.959 
20,25.319,149.959 
30,25.319,410.96 
40,25.319,410.96 
50,25.319,410.96 
60,25.319,410.96 
70,227.354,410.96 
80,227.354,410.96 
90,227.354,410.96 
100,227.354,410.96 
110,227.354,410.96 
120,227.354,410.96 
130,227.354,410.96 
140,240.585,410.96 
150,240.585,410.96 
160,240.585,410.96 
170,240.585,410.96 
180,240.585,410.96 
190,240.585,410.96 
200,240.585,410.96 
210,240.585,492.84 
220,260.005,492.84 
230,260.005,492.84 
240,260.005,492.84 
250,260.005,492.84 
260,260.005,492.84 
270,260.005,492.84 
280,260.005,601.692 
290,260.005,601.692 
300,260.005,1047.662 
310,260.005,1557.045 
320,260.005,1709.738 
330,260.005,1709.738 
340,260.005,1709.738 
350,260.005,1709.738 
360,260.005,1709.738 
370,260.005,1709.738 
380,260.005,1709.738 
390,260.005,1709.738 
400,260.005,1709.738 
405,260.005,1709.738 
