time,502,200,500,302 
310,171,22518,2,13698 
320,533,23706,5,14417 
330,539,24778,5,14788 
340,539,25674,33,15072 
350,539,26494,86,15338 
360,539,26971,87,15618 
370,539,27199,87,15883 
380,539,27437,109,16109 
390,539,27696,144,16369 
400,539,27794,144,16663 
405,539,27794,144,16761 
